Loyalty#,Customer Lifetime Value
904693,9343.2
287799,9366.82
945780,9372.84
187435,9378.63
789057,9384.65
208787,9388.98
282545,9388.98
517945,9392.56
445549,9393.97
441345,9402.73
967274,9403.88
421748,9403.96
852253,9403.96
666504,9404.45
775639,9404.45
364372,9406.38
383826,9407.45
437598,9410.67
610432,9414.12
140769,9414.94
472921,9415.53
270935,9422.97
817613,9422.97
842279,9427.68
221446,9429.63
341549,9435.54
366116,9448.83
437288,9449.75
672781,9463.11
235857,9470.27
883606,9470.27
521545,9470.62
797187,9472.96
827190,9472.97
381284,9476.9
397377,9486.6
309108,9487.72
716371,9487.72
122545,9490.41
159227,9492.34
698122,9500.08
319378,9501.01
366263,9501.01
202329,9521.22
537990,9536.34
863751,9536.34
735000,9538.77
582674,9546.82
758695,9549.11
215639,9551.17
953431,9552.93
998820,9552.93
400979,9553.42
384010,9555.17
943211,9555.17
512219,9560.05
953673,9560.05
348238,9575.36
347001,9581.28
175387,9587.33
180137,9591.23
559124,9591.23
242637,9594.78
369392,9594.78
794248,9599.95
421458,9613.61
886361,9621.73
376572,9624.94
917798,9638.07
647214,9642.21
264690,9656.21
150909,9656.76
686196,9656.76
181607,9657.58
526165,9657.58
570406,9657.58
828895,9657.58
281571,9664.33
610631,9667.13
182531,9672.7
115633,9685.54
284419,9705.31
793154,9707.65
779427,9708.5
475700,9709.75
437251,9732.58
981198,9743.35
840135,9752.7
158113,9764.95
294396,9764.95
114903,9767.94
639613,9774.61
817102,9778.73
999304,9778.98
552235,9780.85
531868,9787.81
139023,9788.71
765202,9788.71
136516,9799.18
938628,9801.29
965948,9801.29
249982,9802.55
606117,9805.83
456095,9806.22
805140,9806.22
845061,9807.83
346499,9816.53
397817,9816.53
716589,9816.53
756043,9816.53
757547,9816.53
934604,9816.53
325190,9840.08
114307,9863.5
809301,9863.5
468380,9868.6
444786,9877.3
842770,9890.21
633910,9902.39
660958,9915.9
233437,9918.7
874158,9918.7
150074,9927.88
903379,9927.88
782596,9928.87
210498,9934.87
494206,9935.17
200681,9951.71
585420,9951.71
219747,9955.49
353396,9971.02
853272,9971.02
467926,9983.13
285631,9985.37
651740,9985.37
616500,9986.66
628533,10003.25
783438,10004.75
622822,10010.14
227796,10014.03
328181,10014.06
384686,10014.06
536941,10016.29
414584,10049.29
329833,10053.55
627191,10053.55
855381,10058.74
495369,10064.61
263237,10083.49
526784,10083.49
714962,10083.49
783300,10083.49
830818,10083.49
821117,10097.69
837360,10103.65
119731,10103.66
720557,10110.96
319387,10114.99
290756,10129.51
826556,10130.93
479766,10144.31
163058,10145.44
788217,10148.42
961978,10148.42
299034,10155.3
150004,10168.27
549562,10171.34
684371,10175.24
317624,10179.72
529988,10179.72
835764,10179.72
395300,10193.77
391091,10196.11
577844,10196.11
166677,10208.93
457797,10208.93
579322,10208.93
682194,10208.93
719706,10208.93
472807,10209.02
348056,10209.93
836295,10213.99
608087,10232.85
264733,10242.41
618112,10244.24
256502,10255.8
564813,10272.61
952434,10280.81
793328,10288.92
861156,10298.39
749883,10314.52
381471,10339.6
797897,10339.6
823665,10340.46
903209,10348.01
949406,10357.63
169529,10359.02
908404,10359.02
592302,10377.37
111286,10382.38
432145,10382.5
554155,10388.55
166175,10391.78
909106,10392.96
708360,10394.36
512522,10395.71
838584,10395.71
785992,10408.97
889023,10408.97
326803,10418.31
182785,10426.09
183456,10436.57
799148,10436.57
192141,10442.45
821462,10453.26
358054,10461.58
738253,10481.94
864084,10481.94
146090,10484.92
471706,10484.92
584737,10484.92
792915,10484.92
959402,10484.92
482169,10487.74
491986,10492.97
788325,10498.93
920175,10498.93
442192,10507.69
812248,10517.16
833233,10551.15
744204,10552.17
311346,10552.43
525740,10552.43
492011,10569.63
690191,10594.13
442418,10598.54
127350,10614.64
262770,10623.41
470245,10623.41
172971,10628.06
302874,10628.06
121930,10629.22
199652,10629.34
661469,10629.34
787276,10633.5
295064,10634.84
172532,10656.88
254097,10656.88
324248,10656.88
649918,10656.88
773364,10656.88
817932,10656.88
472933,10660.9
727072,10660.9
415201,10662.63
311841,10682.76
592431,10700.5
580212,10719.08
975918,10719.08
892199,10720.42
588292,10721.61
314558,10722.06
309639,10732.51
512284,10747.03
232395,10759.4
237274,10759.4
208940,10808.07
106623,10827.87
819055,10831.13
913060,10831.13
414661,10839.51
970576,10839.51
210226,10852.96
987122,10852.96
285982,10856.01
553018,10856.01
341302,10856.18
414033,10876.48
951546,10914.2
144402,10915.36
588864,10926.69
454985,10934.74
370539,10937.18
966797,10937.18
595658,10960.94
144977,10963.96
300836,10963.96
408378,10963.96
575089,10963.96
945974,10963.96
947906,10970.13
350587,10972.07
829263,10972.07
844949,10972.07
296566,10978.78
320980,10979.1
409156,10979.1
549444,10990.59
633749,10990.59
649961,10996.71
401857,11003.02
605803,11003.54
359275,11009.13
457456,11009.13
532464,11009.13
818881,11009.13
161045,11029.93
443865,11030.66
489394,11044.11
675936,11044.43
423844,11072.03
205156,11084.61
653572,11093.72
137858,11095.97
597532,11095.97
725004,11121.62
907209,11121.62
102788,11124.21
149846,11158.13
547016,11158.13
147064,11160.08
194762,11160.08
227547,11177.75
382271,11211.59
109495,11218.44
127039,11274.91
722120,11274.91
784847,11277.72
734647,11280.73
106037,11281.52
896685,11293.98
873169,11302.6
209249,11315.2
428903,11315.2
542296,11315.2
961639,11315.2
868552,11318.09
529922,11318.13
919437,11320.83
142855,11323.36
282472,11365.27
612995,11389.94
883025,11413.44
165550,11431.73
190052,11463.99
475974,11463.99
355906,11472.24
563076,11473.48
894478,11473.48
787875,11490.34
828643,11490.34
423686,11510.36
265975,11513.36
545889,11516.41
952077,11537.51
587867,11565.69
862097,11572.1
683487,11606.85
524586,11610.25
632097,11610.25
105335,11611.95
681961,11611.95
306676,11619.92
130217,11624.82
263267,11624.82
255425,11628.73
286942,11638.67
249693,11638.9
849298,11638.9
978712,11638.9
177583,11658.6
335964,11660.57
755759,11660.57
681887,11663.99
678858,11665.1
409741,11681.37
505167,11681.37
217772,11692.01
261715,11701.07
600563,11714.78
487605,11726.19
106592,11727.78
525548,11747.65
138653,11763.94
642401,11785.04
111034,11790.5
629394,11790.5
937922,11793.13
674805,11820.11
740577,11820.11
481191,11834.73
191537,11885.97
609174,11923.75
261077,11925.72
671309,11926.75
579883,11944.4
171192,11960.48
627568,11971.98
920068,11972.78
463146,11981.98
792361,11981.98
823208,11981.98
467175,11982.42
835377,11986.59
110211,12036.62
124056,12036.62
129409,12036.62
369035,12036.62
619826,12036.62
683470,12047.78
825217,12052.98
534481,12067.46
691909,12097.91
756891,12097.91
445879,12101.21
827790,12105.29
959778,12105.29
148382,12128.37
544337,12128.45
194482,12157.33
364264,12157.33
523897,12157.33
907025,12157.33
503242,12157.54
694942,12168.74
476539,12174.59
272787,12200.79
603077,12206.89
227239,12208.12
290250,12208.12
628578,12231.88
726268,12232.78
483863,12244.9
213841,12252.6
179603,12255.12
221721,12265.6
336238,12269.42
956946,12269.42
317100,12280.77
707114,12280.77
722368,12280.77
214661,12285.05
855384,12285.05
192136,12298.69
365619,12298.69
598711,12298.69
670985,12298.69
753887,12298.69
124038,12302.76
516242,12316.8
187958,12321.84
211966,12332.52
677045,12349.7
352034,12379.57
238193,12383.53
482370,12421.86
816420,12421.86
472532,12472.12
750665,12476.65
891927,12489.21
344483,12495.74
488188,12500.84
667974,12519.8
858125,12520.98
972673,12521.42
250194,12522.54
659781,12550.88
760196,12550.88
187175,12564.07
561981,12590.94
812599,12622.83
702161,12624.96
352702,12663.6
186469,12663.99
380709,12682.25
313473,12689.43
562376,12694.89
212209,12731.95
469616,12731.95
622801,12731.95
740025,12731.95
308202,12741.85
973112,12741.85
525508,12759.28
228995,12767.23
666222,12779.06
560283,12779.9
330870,12780.28
394941,12780.28
394715,12807.09
828816,12812.44
762971,12817.41
400224,12819.1
130208,12827.43
950213,12875.6
690969,12877.78
775170,12880.75
790178,12883.12
517222,12885.79
305604,12887.43
683685,12887.43
910645,12902.56
790475,12913.5
901578,12941.89
565227,12947.68
376630,12948.4
527656,12981.53
651277,12992.28
828109,13009.24
692992,13014.23
111899,13021.09
120164,13024.13
768113,13024.13
972462,13024.13
427358,13027.42
364153,13037.03
424526,13045.37
838032,13045.37
615327,13046.65
263921,13055.57
994679,13055.57
549598,13057.17
834760,13061.52
607123,13092.59
789001,13092.59
134470,13094.2
164374,13094.61
498573,13104.15
822749,13107.93
537421,13110.55
126526,13113.14
240760,13115.41
882725,13115.41
196240,13117.52
798029,13144.49
867284,13144.49
232317,13156.75
551296,13158.37
272848,13167.61
278307,13197.93
410938,13197.93
880709,13197.93
116562,13235.54
891105,13246.57
272001,13248.64
492036,13258.18
568329,13258.18
182148,13265.51
176142,13268.79
860206,13268.79
595980,13269.6
586446,13272.23
407999,13277.08
514451,13283.86
494438,13295.6
226710,13333.39
900505,13334.27
226360,13350.12
585039,13352.56
114857,13355.49
304870,13355.49
160154,13363.52
322501,13363.52
364049,13367.87
251211,13369.44
155654,13372.33
395324,13379.81
538795,13411.31
363780,13419.4
711129,13441.01
344039,13448.81
906267,13464.6
297621,13466.92
489459,13473.19
428402,13478.8
216359,13523.13
424270,13523.13
549200,13530.03
288530,13552.78
350901,13561.43
388140,13561.43
646137,13569.24
331699,13575.68
521949,13579.3
835566,13579.3
356955,13583.62
718972,13599.92
826136,13610.11
278983,13623.62
584880,13668.36
212553,13727.8
398846,13727.8
541961,13727.8
549715,13727.8
710515,13727.8
375540,13736.13
477676,13736.13
628618,13736.13
918163,13736.13
489301,13742.54
162420,13745.05
259252,13745.05
203625,13752.47
323792,13752.47
124088,13770.98
945064,13770.98
875819,13776.74
352653,13778.37
405699,13778.37
815328,13780.49
880740,13786.7
623071,13799.05
708892,13815.78
237586,13862.1
364895,13864.38
771960,13865.83
360744,13869.93
409684,13869.93
909328,13883.33
177962,13891.68
101768,13916.93
793423,13917.38
642738,13918.53
251195,13931.35
935313,13955.57
257236,13976.52
626068,13976.52
217401,14002.38
563633,14002.76
757879,14019.83
591234,14019.98
936761,14019.98
126466,14024.36
320576,14024.36
497226,14024.36
794480,14024.36
830225,14032.59
406988,14040.96
423336,14040.96
377724,14050.17
800137,14082.64
232685,14091.19
784782,14120.04
991924,14120.04
257862,14140.56
479960,14140.56
109552,14166.2
915198,14166.2
152276,14195.36
475175,14203.04
593421,14206.98
872676,14206.98
175488,14208.51
561654,14208.51
719850,14226.5
721372,14226.5
988728,14228.23
289133,14230.32
733907,14244.73
939428,14267.93
754416,14274.55
658546,14333.92
802860,14396.24
895878,14413.38
484446,14429.89
116932,14435.66
281608,14435.66
506572,14435.67
618877,14455.86
155964,14476.12
196992,14510.75
255267,14517.44
789120,14517.44
445783,14536.79
429692,14558.42
997654,14566.09
832921,14585.38
324900,14590.25
572668,14590.25
185774,14594.45
170534,14628.5
111022,14635.45
419377,14635.45
797078,14635.45
428757,14641.52
131560,14642.14
963690,14651.62
277094,14663.2
696096,14663.2
174925,14666.23
717359,14666.23
518834,14687.08
539125,14696.64
399372,14700.5
845807,14703.13
969586,14710.43
556164,14713.52
345572,14718.12
467607,14748.92
888049,14754.36
184456,14789.62
873426,14808.06
334324,14816.95
396867,14827.91
865798,14837.5
183692,14854.2
265566,14854.2
301301,14866.45
931914,14866.45
556865,14886.71
230693,14914.53
810693,14941.9
921903,14941.9
185857,14947.92
947001,14947.92
156980,14962.37
336724,14970.29
389081,14970.29
859730,15023.6
344464,15025.19
304779,15032.9
302158,15083.78
474333,15114.4
620122,15114.4
692328,15114.4
920100,15114.4
799781,15118.9
385912,15119.56
929410,15119.56
912939,15120.21
418327,15122.99
804536,15122.99
141945,15147.93
796484,15147.93
763341,15162.07
659419,15167.04
798433,15173.97
220139,15182.28
385358,15182.28
312048,15234.75
480259,15251.58
501976,15253.26
502376,15265.81
425477,15277.48
585082,15304.52
451961,15328.46
604461,15362.35
834304,15374.18
773418,15415.04
841770,15415.04
754042,15417.73
642002,15428.01
369229,15435.69
551946,15435.69
542043,15445.66
840866,15445.66
108625,15470.6
624407,15470.6
950446,15481.25
822956,15485.8
631543,15487.44
440642,15512.25
966953,15512.56
933259,15519.67
244367,15550.19
298181,15638.58
793904,15656.03
921059,15663.66
334997,15673.14
328446,15695.54
925504,15695.54
693133,15739.92
499890,15785.3
406810,15797.99
545947,15797.99
800610,15808.76
209787,15814.75
947497,15839.09
943195,15860.04
386342,15865.17
557519,15923.96
260408,15925.06
672236,15925.06
585316,15956.52
268129,15978.91
506252,16005.51
613860,16045.11
694241,16069.95
297306,16138.42
814894,16159.54
220892,16172.94
973846,16172.94
725835,16224.54
894322,16229.65
137646,16256.81
712874,16261.17
828967,16261.59
344413,16265.59
968253,16280.2
167578,16301.97
648380,16301.97
379836,16313.68
159397,16350.13
585975,16350.13
126424,16355.31
149174,16388.1
975407,16388.1
296097,16407.66
129827,16460.08
491643,16464.37
290109,16468.22
794625,16468.22
106218,16473.17
283437,16473.17
631100,16473.17
903534,16473.17
955087,16473.17
142434,16477.48
846458,16477.48
473775,16477.77
627354,16484.02
131098,16510.97
621823,16510.97
750130,16525.38
941545,16547.64
949821,16570.09
662936,16675.9
985707,16702.7
895080,16706.12
424793,16727.56
106509,16727.77
967443,16728.34
152355,16775.81
511875,16794.31
913156,16796.34
838634,16798.86
404106,16874.33
164192,16887.8
777197,16909.93
878240,16936.27
122173,16973.74
950107,16973.74
292061,16979.8
320377,16979.8
936044,16979.8
967500,16979.8
646399,16985.5
331560,17019.01
241854,17019.19
465864,17029.89
981427,17041.44
277826,17103.79
896283,17223.89
715792,17263.64
175017,17349.03
564114,17367.27
450125,17429.88
228896,17441.64
271235,17497.52
382252,17497.52
626030,17497.52
152307,17526.18
290465,17556.99
329910,17557.54
503257,17557.54
960417,17625.54
507005,17646.73
103490,17651.96
922047,17651.96
805902,17666.57
107119,17684.65
584727,17712.21
677901,17771.55
742666,17771.55
270499,17776.82
665454,17786.28
126100,17790.41
761305,17790.41
568525,17816.68
947763,17822.56
994803,17822.56
667781,17840.2
537013,17966.29
978040,18039.11
685518,18042.48
300623,18060.48
834943,18065.27
239605,18089.8
365208,18211.14
914044,18211.14
411586,18321.24
472824,18321.87
900083,18321.87
911503,18370.57
712426,18399.83
512097,18474.71
643059,18522.29
246187,18534.61
333295,18544.3
815643,18569.5
688533,18635.9
677329,18688.31
166273,18704.85
732808,18708.76
764595,18708.76
738431,18745.4
334437,18767.55
989746,18767.55
476068,18853.74
735263,18892.2
739352,18898.33
201436,18929.33
380788,18938.54
380954,18938.54
509810,19014.48
735038,19045.5
310833,19088.34
459404,19160.99
620969,19160.99
762072,19190.32
672600,19228.46
194493,19253.03
693922,19278.82
454514,19323.24
366977,19357.37
931701,19357.8
116895,19378.91
795084,19378.91
828924,19393.21
139699,19480.5
815381,19483.24
819842,19483.24
758789,19504.47
390480,19597.06
413994,19643.54
683838,19643.54
480957,19644.76
956233,19644.76
434807,19668.87
695162,19668.87
950707,19685.41
569677,19690.44
315014,19731.34
128587,19834.2
576110,19834.2
471944,19837.31
843378,19872.26
700650,19884.92
477157,19955.26
237402,19957.79
353076,19964.4
878575,20067.4
340802,20096.89
486831,20096.89
952696,20096.89
173398,20120.56
832301,20171.96
721366,20215.39
535151,20216.31
881362,20216.31
678205,20230.97
312744,20239.38
910416,20266.5
999940,20266.5
222490,20314.44
550539,20380.07
687984,20461.15
882911,20461.15
751718,20474.15
976007,20474.15
647956,20477.11
981691,20492.74
145017,20498.83
193827,20579.69
594672,20600.24
667314,20604.02
452342,20635.08
699751,20714.94
330278,20725.38
467894,20725.38
160640,20766.67
969165,20766.67
601341,20774.02
641039,20774.02
737542,20842.6
190429,20878.41
687401,20940.3
462036,20946.19
565634,20957.61
412880,20998.26
558040,21034.02
994940,21034.02
732231,21101.21
395622,21112.54
812894,21123.12
888357,21147.28
404805,21151.23
866455,21240.94
163137,21255.5
837615,21274.34
164947,21283.64
109517,21295.51
801788,21312.38
865198,21312.38
272289,21343.47
718752,21404.36
750199,21418.36
191044,21423.64
220822,21423.64
477654,21423.64
755290,21423.64
790165,21423.64
131772,21435.88
291831,21435.88
736220,21480.82
184959,21522.95
904704,21531.33
501490,21561.71
123151,21578.86
727348,21590.44
481590,21639.84
483125,21639.84
688319,21892.35
800196,21892.94
148677,21903.91
517739,21923.12
640009,21941.86
398351,21991.62
770759,22041.86
669894,22062.55
887609,22067.73
993266,22067.73
808096,22103.51
833322,22103.51
853438,22103.51
887209,22103.51
912712,22103.51
678991,22110.4
895821,22118.81
479445,22195.8
757696,22195.8
254361,22207.83
380262,22217.97
274765,22235.01
665024,22256.69
958544,22261.02
350631,22325.83
742321,22332.44
746061,22332.44
830836,22332.44
933208,22337.16
921624,22399.13
312979,22445.28
485745,22563.62
476652,22620.75
595083,22620.75
121856,22658.54
371969,22658.54
428114,22658.54
670981,22658.54
773571,22658.54
510865,22712.02
123727,22721.24
456958,22721.24
508022,22800.54
787660,22800.54
329839,22806.47
917685,22806.47
352053,22837.14
630338,22855.61
784490,22855.61
175954,22940.38
988043,23020.89
536371,23086.36
966350,23142.15
702522,23207.25
529085,23207.27
604332,23208.39
442695,23228.24
971107,23228.24
838270,23444.9
552568,23515.85
919329,23536.75
930325,23554.39
375909,23594.68
477739,23594.68
643507,23594.68
464962,23706.11
829886,23740.12
183948,23777.81
818886,23893.3
231462,23895.68
605500,23903.68
602685,23950.37
183388,24096.24
628840,24096.24
170982,24127.5
314589,24138.06
892258,24143.88
158969,24186.88
101544,24249.34
638495,24249.34
815207,24261.02
890936,24261.02
666337,24278.1
832566,24338.51
101895,24543.2
120635,24636.97
968064,24660.49
741138,24709.6
851421,24868.24
396998,24967.76
925573,24967.76
977178,25030.38
776547,25107.1
210725,25253.1
434679,25360.1
531290,25360.1
987347,25401.52
116238,25464.82
617489,25464.82
713067,25464.82
777300,25464.82
518677,25585.73
130032,25640.24
336665,25674.15
949290,25674.15
840267,25805.27
128459,25807.06
150233,25807.06
203772,25807.06
225327,25807.06
572547,25807.06
487070,25900.2
645712,26016.53
308704,26197.41
404742,26197.41
464959,26197.41
555576,26197.41
631714,26197.41
704709,26197.41
732213,26197.41
112856,26199.53
819924,26243.86
340874,26305.42
697323,26305.42
728568,26338.59
309861,26413.55
113904,26453.94
776464,26462.76
911723,26511.6
249813,26570.34
913895,26570.34
226194,26576.32
264823,26576.32
398586,26770.45
939238,26864.2
686059,27064.46
266234,27279.34
400844,27287.5
642099,27382.82
680168,27386.15
152685,27420.81
346766,27542.37
480275,27580.55
218127,27643.24
435249,27776.29
480858,27789.69
870120,27789.69
925978,27929.96
726873,28328.47
539760,28393.33
804911,28421.57
756280,28435.64
871219,28511.03
545582,28685.83
467139,28699.89
868568,28699.89
803976,29049.71
577998,29091.24
622019,29297.33
902083,29328.04
389706,29577.28
404339,29589.94
480435,30118.66
592251,30154.68
690916,30286.69
397480,30313.31
827275,30442.54
514403,30647.63
191814,30745.96
781293,30763.26
554983,30850.59
857219,30909.22
840659,31221.75
156868,31234.89
729805,31642.1
808524,31642.1
415332,31920.77
689275,31934.62
169247,32021.4
928734,32069.88
320004,32098.32
955652,32104.7
717632,32144.65
108896,32196.6
372647,32227.08
943647,32269.85
501885,32317.03
259734,32450.39
561307,32467.66
533539,32654.84
667800,32654.84
325490,32725.3
558969,32864.4
863070,32871.75
617296,33279.77
724781,33473.35
965751,33473.35
368981,33718.84
562234,33873.18
574492,34039.06
998776,34039.06
139087,34611.38
187876,34611.38
218538,34611.38
822122,35013.54
639419,35062.65
196096,35203.57
218278,35227.3
300023,35227.3
795446,35444.31
703804,35692.17
671764,35850.6
937512,35862.99
348681,35944.71
328602,36229.41
882590,36229.41
967819,36293.15
243272,36632.53
232533,36695.91
433857,36707.43
231080,36860.73
288384,36897.8
294289,36897.8
850821,36946.06
644017,37111.66
440595,37243.63
955463,37243.63
865855,38320.82
476273,38445.86
136121,38545.71
424812,39365.3
539505,39400.19
417240,39769.56
210291,40132.01
148810,40224.01
941852,40235.97
188071,40440.76
115852,40688.53
467848,41103.24
711605,41103.24
866983,41491.74
776466,41787.9
989837,41787.9
700474,41855.17
515790,42389.01
295355,42937.35
462174,43026.52
671803,44468.02
271675,44856.11
767006,45708.65
353455,46611.87
366687,46611.87
191065,46770.95
257194,46770.95
540548,46805.22
526094,47155.63
100301,48356.96
943393,48356.96
737027,49221.43
430398,49423.8
877603,49423.8
642031,51337.91
106936,57520.5
173446,58207.13
865429,58207.13
618524,58753.88
365346,1898.01
975531,1898.01
345518,1898.68
717100,1898.68
174666,1904.0
990512,1904.0
678284,1918.12
702482,1918.12
526508,1940.98
932748,1940.98
488346,1994.77
748019,1994.77
142290,2004.35
153884,2004.35
260714,2004.35
273243,2004.35
399379,2004.35
401956,2004.35
424837,2004.35
573897,2004.35
574302,2004.35
637721,2004.35
880033,2004.35
924787,2004.35
370443,2009.77
470022,2009.77
352170,2030.78
694915,2030.78
127663,2034.99
987921,2034.99
228748,2050.62
954453,2050.62
255546,2063.39
988307,2063.39
727873,2064.46
841249,2064.46
300465,2064.7
660768,2064.7
647041,2086.61
673301,2086.61
102299,2089.34
483875,2089.34
520207,2108.49
547561,2108.49
590981,2113.86
769023,2113.86
300676,2114.74
425779,2117.99
879260,2119.89
366487,2121.31
659147,2121.31
796104,2121.65
928438,2121.65
440758,2124.17
778952,2124.17
295423,2127.92
488872,2127.92
444997,2128.62
890447,2128.62
130179,2129.06
167587,2129.06
495707,2130.35
431021,2132.77
928868,2132.77
140005,2141.75
347733,2141.75
187902,2141.98
539436,2141.98
298160,2142.89
709212,2142.89
304620,2144.92
798351,2144.92
196812,2147.66
749827,2147.66
423035,2150.18
726932,2150.18
290356,2150.91
777514,2150.91
114638,2152.08
612795,2152.08
410544,2154.07
518210,2154.07
667356,2155.21
842049,2155.21
430048,2159.25
608384,2159.25
397141,2160.92
758165,2160.92
200012,2161.69
689909,2161.69
677141,2162.42
772952,2162.42
237729,2163.87
994285,2163.87
165443,2167.33
858669,2167.33
261787,2168.52
962011,2168.52
514493,2174.11
731510,2174.11
128210,2175.62
322193,2175.62
316308,2175.74
755367,2175.74
970639,2178.52
238342,2179.43
492575,2179.43
879638,2180.08
204111,2188.66
270909,2188.66
403893,2189.64
530833,2189.64
286388,2191.13
329692,2191.13
571964,2194.67
892273,2194.67
127645,2195.3
342554,2195.3
459683,2195.91
634727,2195.91
805377,2199.52
211549,2199.62
948783,2199.62
630588,2199.74
912420,2199.74
439900,2202.34
842047,2202.34
295205,2203.44
748055,2203.44
163639,2203.59
800998,2213.19
867532,2213.19
169948,2215.91
432592,2215.91
697272,2215.91
737676,2215.91
127966,2217.66
623008,2217.66
267428,2220.0
498030,2220.0
194640,2220.19
678514,2220.19
803830,2221.36
986086,2221.36
462803,2222.87
614379,2222.87
303621,2224.09
721377,2224.09
434215,2224.56
536671,2224.77
970746,2224.77
185919,2226.59
128789,2227.07
181423,2227.07
203577,2227.07
242203,2227.07
247680,2227.07
270862,2227.07
313185,2227.07
360942,2227.07
567412,2227.07
763806,2227.07
868912,2227.07
930209,2227.07
133732,2228.53
169865,2229.36
830673,2229.36
342569,2230.28
323043,2230.76
400985,2230.76
180484,2231.79
455941,2231.79
393403,2236.09
790943,2236.09
137106,2237.35
646277,2237.35
796281,2239.65
807297,2239.65
150767,2241.11
451080,2241.11
290184,2241.46
569236,2241.46
684835,2242.09
874336,2242.09
611618,2242.23
688139,2242.23
755015,2242.24
897673,2242.24
127725,2242.57
705453,2242.57
199809,2243.47
491391,2243.47
533470,2243.47
209729,2248.45
311946,2248.45
415916,2248.45
523110,2248.45
536848,2248.45
604436,2248.45
608974,2248.45
638253,2248.45
686471,2248.45
959514,2248.45
504455,2249.87
522251,2252.42
590098,2252.42
341904,2254.4
621180,2254.4
700245,2254.93
960195,2254.93
492165,2255.31
894041,2255.31
384286,2258.79
693045,2258.79
240829,2263.28
904300,2263.28
404720,2265.32
508080,2265.32
313544,2267.6
557723,2267.6
133066,2269.84
469532,2269.84
295578,2272.31
581682,2272.31
193781,2272.34
595323,2272.34
417721,2272.45
287224,2273.62
516491,2273.62
287198,2274.65
825336,2274.65
792094,2274.67
685683,2274.78
937030,2274.78
449530,2275.36
597191,2275.36
153760,2275.4
429054,2275.4
284621,2276.39
434760,2276.39
663897,2279.7
934235,2279.7
355102,2279.75
979135,2279.75
309933,2280.39
510537,2280.39
153656,2287.6
274141,2287.6
192543,2287.92
321427,2287.92
628844,2288.76
702800,2288.76
159608,2289.62
765518,2289.62
506293,2290.68
824315,2292.79
196777,2294.3
257705,2294.3
262562,2294.48
338786,2294.48
225067,2298.38
794784,2298.38
270022,2300.33
982017,2300.33
119634,2300.69
212544,2300.69
304445,2300.69
315869,2300.69
373429,2300.69
492401,2300.69
637760,2300.69
793180,2300.69
843212,2300.69
854969,2300.69
966210,2300.69
993271,2300.69
401454,2302.82
709659,2302.82
589466,2305.06
804770,2305.06
164657,2305.24
253825,2305.24
299919,2306.43
593781,2308.47
731958,2308.47
296690,2308.65
863349,2308.65
695107,2308.69
989067,2308.69
325379,2309.6
493972,2309.6
278719,2309.88
624216,2310.88
738320,2310.88
525476,2311.12
970706,2311.12
313424,2311.21
907324,2311.21
735966,2311.38
953612,2311.38
788283,2312.33
773593,2315.09
837408,2315.09
500026,2316.8
771307,2316.8
194571,2317.28
381234,2319.74
416091,2319.74
677218,2319.82
852629,2319.82
873551,2320.52
914368,2320.52
306667,2320.75
332466,2320.75
903359,2321.05
923164,2321.05
527434,2321.88
905478,2321.88
402034,2322.57
215626,2325.26
762446,2325.26
148982,2326.86
368549,2326.86
925918,2329.46
243642,2331.33
821202,2331.33
743108,2332.1
487777,2333.61
896372,2333.61
711874,2335.88
904114,2335.88
246734,2336.18
888316,2336.18
646187,2336.29
799967,2336.29
407119,2337.35
972732,2337.35
108907,2337.36
202716,2337.36
207821,2342.01
828884,2342.01
464385,2344.23
659637,2344.23
107719,2345.08
787625,2345.08
297954,2345.13
707588,2345.13
241714,2345.26
927975,2345.26
933707,2346.68
981220,2346.68
180977,2347.05
217364,2347.05
852572,2347.59
700335,2348.03
989040,2348.03
521875,2349.96
778168,2349.96
879036,2351.88
191189,2352.37
736414,2352.37
441304,2353.18
842982,2353.18
165019,2354.32
453494,2354.32
274896,2354.5
371532,2354.5
198485,2355.28
392682,2356.07
754163,2356.07
641189,2356.7
868250,2356.7
360031,2357.5
810581,2357.5
261044,2357.75
667117,2357.8
868327,2357.8
132774,2359.42
209058,2359.42
431187,2359.42
475930,2359.42
483802,2359.42
509669,2359.42
571409,2359.42
658996,2359.42
679609,2359.42
686612,2359.42
986217,2359.42
987221,2359.42
378014,2360.6
676873,2360.6
911971,2361.74
704600,2361.88
895267,2361.88
625497,2363.3
943775,2363.3
541178,2364.43
932513,2364.43
563142,2365.35
979575,2365.35
184490,2369.11
655892,2369.11
552328,2369.37
992542,2369.37
661050,2369.44
664034,2369.44
746520,2370.62
434489,2372.16
933865,2372.16
139479,2372.29
153462,2373.8
918397,2373.8
138737,2374.15
285942,2374.15
522763,2374.8
713257,2374.8
397376,2374.81
724168,2374.81
275446,2375.0
654225,2375.0
282872,2376.53
583005,2376.53
418636,2378.09
834544,2378.09
690510,2378.67
915846,2378.67
549091,2379.2
563774,2379.2
692841,2379.61
996254,2379.61
134717,2379.74
779412,2379.74
566714,2379.83
815603,2379.83
325661,2381.79
894788,2381.79
248752,2382.67
306880,2382.67
793892,2382.71
809207,2382.71
453587,2383.73
736970,2383.73
229861,2386.2
347227,2386.2
556778,2387.61
845819,2387.61
881846,2387.86
308255,2388.35
420243,2388.35
195977,2388.95
693665,2388.95
141877,2389.31
928292,2389.31
435129,2389.77
898552,2389.77
317689,2389.98
787833,2389.98
637100,2392.11
690029,2392.11
